descSucursal,descProyecto,Actividad,tipoRestriccion,fechaRegistro
BOGOTA ,PEÑON DE ALICANTE,T1 RED HIDRAULICA ACOMETICA,Mano de obra,2023-03-03 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,T1 MORTERO INTERIOR APTOS PISO 1 A 17 Y PLAQUETAS COCINA Y LAVADEROS,Contratos,2023-04-03 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,T9 Mamposteria piso 1-2-3,Contratos,2023-04-19 00:00:00
BOGOTA ,PASEO DE SEVILLA,T-6  IMPERMEABILIZACION FACHADA TORRE 6,Contratos,2023-02-28 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,EDIF COMUNAL 2 - ESCALERA EN CONCRETO,Materiales,2023-04-04 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1 RED HID APTOS RED,Materiales,2023-03-03 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,EDIF COMUNAL 2 - ESCALERA EN CONCRETO,Materiales,2023-04-04 00:00:00
BOGOTA ,CADIZ,T3 PUERTAS PPAL,Materiales,2023-04-18 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,EDIF COMUNAL 2 - ARMADA Y FUNDIDA PILOTES,Seguridad y Espacio,2023-04-03 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1 RED GAS APTOS PUNTO,Materiales,2023-03-03 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,"T3 ARMADO, ENCOFRADO Y FUNDIDA DADOS Y VIGAS",Mano de obra,2023-04-10 00:00:00
BOGOTA ,CADIZ,T3 DRYWALL PF,Contratos,2023-03-07 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,T8 Aseo grueso,Contratos,2023-04-19 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERÍA INTERIOR PISO 1-22,Materiales,2023-05-09 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,T1 ENCHAPE CABINA BAÑOS PISO 1 A 17,Contratos,2023-03-08 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,T3 MORTERO AREA COMUN PASILLO PISO 1 - 17,Materiales,2023-04-04 00:00:00
BOGOTA ,PROVENZA PRESTIGE,T3 Aseo 1era mano piso 2 a 17,Contratos,2023-03-08 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH ESTRUCTURA,Contratos,2023-02-23 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 PUERTAS PPAL,Materiales,2023-11-29 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T4 CIM Fundida - Concreto de limpieza,Contratos,2023-09-12 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Diseños,2023-08-14 00:00:00
BOGOTA ,PROVENZA PRESTIGE,Plaz 3 Aseo 2da Mano,Seguridad y Espacio,2023-03-08 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T2 MAMP APTOS Y BUITRONES BAÑOS,Materiales,2023-03-03 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,P.SOTANOS E2 - CONSTRUCCION PLACA DE FONDO E INSTALACION JUNTA TANQUES,Diseños,2023-03-07 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,T3 MAMPOSTERIA PASILLO TORRE,Materiales,2023-04-04 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERÍA PUNTO FIJO PISO 1-22,Materiales,2023-05-17 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 OTRAS BAJANTES,Otra,2023-05-30 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1 INST CLOSET,Materiales,2023-10-17 00:00:00
BOGOTA ,LORCA,T1 aptos Mamposteria interna y fachada,Diseños,2023-08-16 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,EDIF COMUNAL 2 - Afinados sobre pisos y escaleras,Materiales,2023-04-04 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,SOTANO ZC - DESCABECE DE PILOTES,Materiales,2023-03-06 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,T1 SONDEO REDES ELECTRICAS PISO 1 a 17,Contratos,2023-04-03 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Contratos,2023-08-25 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Otra,2023-06-07 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1 MAMP APTOS Y BUITRONES BAÑOS,Mano de obra,2023-03-03 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,SOTANO TQ2 - FUNDIDA CONSTRUCCION PLACA TAPA TANQUE,Seguridad y Espacio,2023-04-10 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,SOTANO PLZ2 E2 - RELLENOS 1 COMPACTADOS,Materiales,2023-05-16 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Seguridad y Espacio,2023-06-07 00:00:00
BOGOTA ,URBANISMO EXTERNO SAN RAFAEL,TRAMO POZO ALL 24-32 ESTRUCTURA PAVIMENTO,Otra,2023-04-25 00:00:00
BOGOTA ,CADIZ,T3 BARANDAS PF,Materiales,2023-05-17 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Materiales,2023-06-16 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,ReplanteoySiembra de Zonas Verdes Exteriores Etapa 3,Diseños,2023-09-27 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH ASEO,Diseños,2023-08-18 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T10 PUERTAS PPAL,Materiales,2023-05-30 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T5-6 ARMADOyFUNDIDA VIGAS,Materiales,2023-05-18 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Materiales,2023-06-28 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Otra,2023-06-28 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH AP COCINA,Materiales,2023-11-10 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,Andenes 13 a 10 Excavación de caja andén,Diseños,2023-06-14 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T4 aptos Mamposteria interna 1 a 17,Diseños,2023-10-10 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T14 PUERTAS CORTAFUEGO,Contratos,2023-05-04 00:00:00
BOGOTA ,BURGOS CASTILLA RESERVADO,T-10 INSTALACION PUERTAS CORTA FUEGO,Mano de obra,2023-07-13 00:00:00
BOGOTA ,PEÑAZUL EL POBLADO,T5 ARMADOyFUNDIDA VIGAS CIMENTACION,Materiales,2023-07-12 00:00:00
BOGOTA ,PASEO DE SEVILLA,T-6 INSTALACIÓN CLOSETS PISO 1-4 (PRIMERA ENTREGA),Materiales,2023-06-06 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Materiales,2023-06-28 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,EDIF COMUNAL 1 - COLUMNAS PISO 1 A TERRAZA,Materiales,2023-03-08 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 CARGUE DE PISOS PUNTO FIJO Y PASILLO PISO 1-22,Contratos,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 ENCHAPE PISO PUNTO FIJO Y PASILLO PISO 1-22,Otra,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 ESTUCO Y PINTURA PLACA PISO 1-22,Materiales,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 Instalacion red electrica,Materiales,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA FOSO ASCENSOR,Materiales,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 VENTANERIA ALUMINIO FACHADAS PISO 1-22,Materiales,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - CONSTRUCCION MUROS TANQUES (SUMINISTRO Y RCI),Materiales,2023-07-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - PLACA PRIMER PISO,Materiales,2023-07-26 00:00:00
BOGOTA ,PEÑAZUL EL POBLADO,PS T4-T5 ET2 Estructura,Materiales,2023-06-21 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Diseños,2023-08-02 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA FOSO ASCENSOR,Materiales,2023-07-26 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1 INST PUERTA CORTAFUEGO,Materiales,2023-10-17 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - PLACA CABEZAL,Materiales,2023-07-13 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 OTRAS BAJANTES,Materiales,2023-05-17 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 PUERTA CORTAFUEGO PUNTO FIJO PISO 1-22,Materiales,2023-11-11 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,T9 Mortero pto fijo piso 7-8-9,Materiales,2023-08-01 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,SOTANO - Montaje planta de emergencia,Diseños,2023-04-04 00:00:00
BOGOTA ,URBANISMO EXTERNO LOTE 5 BANCA,PARQUE E1 MANIOBRA DE CONEXIÓN A PUNTO DE CONEXIÓN,Diseños,2023-06-29 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,T9 Marcos Puertasycerraduras internas,Contratos,2023-09-27 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T5-6 MURO PLACA P1-12,Materiales,2023-07-27 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,PQDERO E1 CIM Excavacion vigas,Otra,2023-08-22 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,SOTANO TQ1 - FORMALETEADA CONSTRUCCION MUROS TANQUE,Diseños,2023-04-10 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T5 MAMPOSTERIA,Contratos,2023-08-04 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Otra,2023-08-14 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,Demarcacion de Parqueaderos Etapa 3,Contratos,2023-09-13 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERIA CUARTO MAQUINAS,Seguridad y Espacio,2023-08-10 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 1 PISC - Montaje equipo de piscinas,Diseños,2023-08-28 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,IZAJE TG1 TORRE 1,Equipos,2023-08-29 00:00:00
BOGOTA ,PEÑAZUL LA ALDEA,T9 Impermeab cubierta,Contratos,2023-09-13 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Otra,2023-08-30 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 ESTUCO Y PINTURA PLACA PISO 1-22,Otra,2023-09-02 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,PLACA PUNTAL S1 - Z1,Diseños,2023-09-04 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,PLACA SUBPRESION S2 E1 - Z7 - T3,Otra,2023-08-29 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,T1 MUROS Y PLACAS PISOS 2 a 15,Equipos,2023-09-05 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,PRELIMINARES GENERALES,Otra,2023-09-06 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,T2 BAJANTES HIDROSANITARIAS PISO 1-24,Contratos,2023-08-29 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 ESTUCO,Contratos,2023-08-16 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 ENCHAPE PISO COCINAS PISO 1-22,Materiales,2023-09-07 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,PLACA PUNTAL S1 - Z3,Materiales,2023-09-04 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,"PRELIMINARES DE OBRA (Carreteable, Campamentos, Casino, Residuos,Cerramiento)",Otra,2023-09-12 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,PRELIMINARES GENERALES,Otra,2023-09-12 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,PRELIMINARES GENERALES,Otra,2023-09-13 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,Vía de 22 a 23 Construcción de pozos pluvial,Materiales,2023-09-13 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 ASCENSOR,Contratos,2023-08-16 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 PROLONGACIONES HIDROSANITARIAS PISO 1-22,Otra,2023-09-16 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH MAMP - PAÑETE,Contratos,2023-08-04 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,PLACA SUBPRESION TRINCHERAS S3 - 11-12-13,Materiales,2023-09-18 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,PORTERIA - COLUMNAS PRIMER PISO Y CUARTO BASURA,Materiales,2023-09-11 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,Vía de 12 a 13 C1 Construcción de sumideros,Materiales,2023-09-20 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T3 Cimentacion torre grua,Diseños,2023-09-19 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T14 BARANDAS PF,Materiales,2023-07-27 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,EXCAVACION MECANICA S1 - Z1-Z2-Z3-Z4-Z5-Z6,Otra,2023-09-18 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,T2 INST. PUERTAS ACCESO Y CERRADURA PISO 1 A 17,Materiales,2023-08-28 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERÍA FACHADA Y ENCHAPE PLACA PISO 1-22,Otra,2023-09-22 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,P.SOTANOS E2 - EXCAVACIÓN TANQUE,Materiales,2023-09-12 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,SOTANO ZH - FILTROS CONTRAPISO E INST HIDROSANITARIAS,Otra,2023-09-26 00:00:00
BOGOTA ,LA CABRERA,E1 T34 A 29 INST DE PUERTAS BAÑOS,Materiales,2024-08-02 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,Andenes 20 a 21 Instalación de red de acueducto,Otra,2023-09-26 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - PLACA CABEZAL,Seguridad y Espacio,2023-09-16 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T4 PROLONGACIONES HIDROSANITARIAS PISO 1-16 PLACA,Diseños,2023-10-23 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,"PRELIMINARES DE OBRA (Carreteable, Campamentos, Casino, Residuos,Cerramiento)",Otra,2023-09-19 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,PRELIMINARES GENERALES,Materiales,2023-10-05 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH CARGUE PISOS,Contratos,2023-08-18 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - PLACA CABEZAL,Seguridad y Espacio,2023-09-16 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Materiales,2023-08-30 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Otra,2023-08-30 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Otra,2023-08-30 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,T1 MUROS Y PLACAS PISOS 2 a 15,Mano de obra,2023-09-19 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 INSTALACION DIVISIONES BAÑO PISO 1-22,Materiales,2024-03-20 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T15 MESON COCINAyESTUFA,Materiales,2023-07-27 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - VIGA ANILLO CINTURON,Otra,2023-09-16 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,SOTANO TQ1 - TABLE ESTACADO TANQUE,Contratos,2023-08-22 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1-2 REDES AGUAS RESIDUALES,Materiales,2023-09-11 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,T3 ARAÑAS SANITARIAS PISO 1 A 15,Otra,2023-09-19 00:00:00
BOGOTA ,CADIZ,T3 PUERTA CTO MAQ,Materiales,2023-05-17 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 ESTUCO Y PINTURA 1ERA MANO PISO 1-22,Otra,2023-10-19 00:00:00
BOGOTA ,LYON 2 CIUDAD LA SALLE,T2 CENTRO MEDICION DE GAS,Materiales,2023-08-28 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T2 aptos Mamposteria interna 1 a 17,Materiales,2023-10-10 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,PORT-EDIF COMUN Excavacion Red Hidraulica,Materiales,2023-10-26 00:00:00
BOGOTA ,LORCA,T1 Red gas aptos Red,Materiales,2023-10-11 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T4 Cimentacion torre grua,Otra,2023-08-22 00:00:00
BOGOTA ,LORCA,T1 Desagues cajas de inspeccion,Materiales,2023-09-27 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T5-6 MURO PLACA P1-12,Materiales,2023-11-02 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T1 aptos Mortero,Contratos,2023-10-10 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Inicio de obra,Contratos,2023-08-25 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,T3 ENCHAPE PISOS COCINA PISO 1 A 15,Materiales,2023-10-24 00:00:00
BOGOTA ,CADIZ,T4 BARANDAS ESCALERA,Materiales,2023-11-01 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 CARGUE DE PISO APARTAMENTO PISO 1-22,Materiales,2023-10-13 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - DESCABECE DE PILOTES,Otra,2023-11-11 00:00:00
BOGOTA ,PASEO SAN RAFAEL,T1 CIM Descabece de pilotes,Otra,2023-10-12 00:00:00
BOGOTA ,PEÑAZUL EL POBLADO,T2 CLOSETyVESTIER,Mano de obra,2023-11-08 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T13 LAVADEROS,Materiales,2023-10-05 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH CARP METALICA,Contratos,2023-08-18 00:00:00
BOGOTA ,LORCA,E1 Red Ppal Inst tuberia de alcantarillado,Materiales,2023-10-11 00:00:00
BOGOTA ,BURGOS CASTILLA RESERVADO,T-9 INSTALACION DE NOMENCLATURA TORRE PISO 1-12,Materiales,2023-11-02 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERÍA FACHADA Y ENCHAPE PLACA PISO 1-22,Materiales,2023-10-26 00:00:00
BOGOTA ,LORCA,PQDERO Cimentacion torre grua,Materiales,2023-09-27 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T3 PROLONGACIONES ELÉCTRICAS PISO 1-16,Diseños,2024-08-12 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T6 PUERTAS PPAL,Materiales,2023-11-08 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,Vía de 13 a 14 Movimiento de tierra - Corte,Seguridad y Espacio,2023-06-07 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 INST. NOMENCLATURA APARTAMENTO PISO 1-22,Contratos,2024-03-13 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,Vía de 25 a 26 Estructura de pavimento,Diseños,2023-08-30 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T3 aptos Mamposteria interna 1 a 17,Materiales,2023-10-10 00:00:00
BOGOTA ,LORCA,E1 Relleno Red de alcantarillado pluvial ppal,Mano de obra,2023-10-11 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T1 Lavaplatos,Materiales,2023-10-24 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS - COLUMNAS SOTANO 1,Materiales,2023-11-16 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 MAMPOSTERÍA FACHADA Y ENCHAPE PLACA PISO 1-22,Mano de obra,2023-08-26 00:00:00
BOGOTA ,LA PALMA,EDIFICIO ZONA SOCIAL - Aseo,Diseños,2024-04-12 00:00:00
BOGOTA ,PASEO DE SEVILLA,T-5 DESAGUES PRIMER PISO,Materiales,2023-08-22 00:00:00
BOGOTA ,LINZ E1,T1 Inst de puerta ppal en madera,Materiales,2024-10-22 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 PUERTAS PPAL,Materiales,2023-11-08 00:00:00
BOGOTA ,PASEO SAN RAFAEL,PQDERO EST Armado y fundida columnas,Materiales,2024-01-18 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 NOMENCLATURA,Materiales,2024-04-03 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 ASEO,Contratos,2024-01-17 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T7-8 MURO PLACA P1-12,Equipos,2024-02-01 00:00:00
BOGOTA ,LA PALMA,G1 T15-16-17-18 Y 19 MAMPOSTERIA INTERNA,Materiales,2023-11-23 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH LAVADO E IMPERM FACHADA,Contratos,2023-11-10 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,T1 ASEO PUNTO FIJO 1RA MANO ESCALERA 1,Otra,2023-10-24 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,P.SOTANOS Excavacion redes electricas,Diseños,2023-11-02 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,P.SOTANOS S3 - Instalacion tuberias electricas,Diseños,2024-08-12 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 OTRAS BAJANTES,Otra,2023-09-02 00:00:00
BOGOTA ,PASEO SAN RAFAEL,Provisional de agua,Materiales,2023-10-26 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,PORTERIA Armado y fundida estructura,Contratos,2024-08-15 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 APLOMADA E INST. EQUIPOS ASCENSOR,Materiales,2023-10-02 00:00:00
BOGOTA ,PASEO SAN RAFAEL,T1 Anden y sardinel franja de circulacion peatonal externa,Materiales,2024-08-13 00:00:00
BOGOTA ,LA CRUZ,EDIFICIO ZONA SOCIAL - MAMPOSTERIA INTERNA,Materiales,2024-08-01 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CANCHAS ACABADO PISO,Contratos,2023-11-10 00:00:00
BOGOTA ,LA ALMERIA ALSACIA RESERVADO,T1 INST. QUICIOS ASCENSOR,Seguridad y Espacio,2024-03-08 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T2 RED HID aptos Prueba 2,Materiales,2024-02-14 00:00:00
BOGOTA ,PASEO SAN RAFAEL,PORTERIA Instalacion muebles de madera,Materiales,2025-01-07 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T1 ESPEJO BAÑO,Contratos,2023-10-09 00:00:00
BOGOTA ,PASEO SAN RAFAEL,T1 aptos Mamposteria interna y fachada,Contratos,2024-04-23 00:00:00
BOGOTA ,LORCA,TQ Excavacion a maquina para cimentacion tanque,Materiales,2024-04-03 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T1 Desagues cajas de inspeccion,Contratos,2024-05-15 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,PQDERO Tuberia desagues E1,Materiales,2024-03-15 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,CLUB HOUSE 01 Enchape,Diseños,2024-07-29 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T04 CIM Fundida cimentacion superficial vigas,Diseños,2024-07-29 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,T2 PAÑETE INTERIOR PISO 1 A 19,Otra,2024-05-01 00:00:00
BOGOTA ,ABADIA SAN RAFAEL,T4 PUERTAS CORTAFUEGO,Materiales,2023-11-08 00:00:00
BOGOTA ,LORCA,T1 aptos Piso laminado + Guardaescoba,Diseños,2024-04-10 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,T9 INST APARATOS ELECTRICOS,Materiales,2024-12-03 00:00:00
BOGOTA ,LA PALMA,G1 T15-16-17-18 Y 19 MAMPOSTERIA RESANE DE FACHADA,Equipos,2024-04-27 00:00:00
BOGOTA ,BURDEOS CIUDAD LA SALLE,SOT EST Placa andén nivel S1 T1,Materiales,2024-04-18 00:00:00
BOGOTA ,LA CRUZ,G3 T7-8 Y 9 APARATOS MESON-ESTUFA,Materiales,2024-08-08 00:00:00
BOGOTA ,LA CRUZ,G1 T1-2 Y 3 ENCHAPE BAÑO,Materiales,2024-04-29 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,PORTERIA Enchape,Diseños,2024-07-29 00:00:00
BOGOTA ,GALLET CIUDAD LA SALLE,T1 Inst de puertas baños,Mano de obra,2024-04-26 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH AP COCINA,Contratos,2023-11-10 00:00:00
BOGOTA ,PASEO SAN RAFAEL,T1 Anden y sardinel franja de circulacion peatonal externa,Contratos,2024-08-07 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,T1 LAVADO FACHADA INICIAL PISO 1-24,Contratos,2024-03-19 00:00:00
BOGOTA ,LA CRUZ,G2 T4-5 Y 6 APARATOS SANITARIOS,Materiales,2024-06-20 00:00:00
BOGOTA ,LA CRUZ,URB Inst Tuberia de alcantarillado pluvial,Materiales,2024-06-20 00:00:00
BOGOTA ,LINZ E1,PQDERO CIM Relleno,Otra,2024-06-27 00:00:00
BOGOTA ,LA CRUZ,G2 T4-5 Y 6 ENCHAPE BAÑO,Materiales,2024-06-20 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,T1 CARGUE DE PISOS APTOS PISO 1-24,Materiales,2024-07-09 00:00:00
BOGOTA ,LORCA,T1 Cub Mamposteria interna,Diseños,2024-09-17 00:00:00
BOGOTA ,LA CRUZ,G1 T1-2 Y 3  INST PUERTA METALICA DE ACCESO,Contratos,2024-09-12 00:00:00
BOGOTA ,LOIRA CIUDAD LA SALLE,ZVERDE - Siembra de prados y arboles,Contratos,2024-09-25 00:00:00
